id,bouquet,price,date,year,quarter,month,day,week,sender_city,sender_province,delivery_city,delivery_province
5857,tulips,40.00,2013-11-07,2013,4,11,7,45,Jelenia Góra,Dolnośląskie,Warszawa,Mazowieckie
5858,tulips,40.00,2013-11-07,2013,4,11,7,45,Koszalin,Zachodniopomorskie,Kraków,Małopolskie
5859,mix,40.00,2013-11-07,2013,4,11,7,45,Poznań,Wielkopolskie,Poznań,Wielkopolskie
5860,tulips,40.00,2013-11-07,2013,4,11,7,45,Kraków,Małopolskie,Elbląg,Warmińsko-Mazurskie
5861,mix,40.00,2013-11-07,2013,4,11,7,45,Piła,Wielkopolskie,Mielec,Podkarpackie
5862,mix,40.00,2013-11-08,2013,4,11,8,45,Lublin,Lubelskie,Iława,Warmińsko-Mazurskie
5863,roses,40.00,2013-11-08,2013,4,11,8,45,Łódź,Łódzkie,Słupsk,Pomorskie
5864,mix,40.00,2013-11-08,2013,4,11,8,45,Poznań,Wielkopolskie,Lublin,Lubelskie
5865,mix,40.00,2013-11-08,2013,4,11,8,45,Zgierz,Łódzkie,Koszalin,Zachodniopomorskie
5866,tulips,40.00,2013-11-08,2013,4,11,8,45,Bydgoszcz,Kujawsko-Pomorskie,Wrocław,Dolnośląskie
5867,tulips,40.00,2013-11-08,2013,4,11,8,45,Warszawa,Mazowieckie,Sopot,Pomorskie
5868,mix,40.00,2013-11-08,2013,4,11,8,45,Warszawa,Mazowieckie,Łódź,Łódzkie
5869,tulips,40.00,2013-11-08,2013,4,11,8,45,Iława,Warmińsko-Mazurskie,Malbork,Pomorskie
5870,tulips,40.00,2013-11-09,2013,4,11,9,45,Gdańsk,Pomorskie,Poznań,Wielkopolskie
5871,mix,40.00,2013-11-09,2013,4,11,9,45,Suwałki,Podlaskie,Kraków,Małopolskie
5872,roses,40.00,2013-11-09,2013,4,11,9,45,Wrocław,Dolnośląskie,Malbork,Pomorskie
5873,tulips,40.00,2013-11-09,2013,4,11,9,45,Jelenia Góra,Dolnośląskie,Częstochowa,Śląskie
5874,roses,40.00,2013-11-09,2013,4,11,9,45,Malbork,Pomorskie,Kraków,Małopolskie
5875,tulips,40.00,2013-11-10,2013,4,11,10,45,Wadowice,Małopolskie,Wrocław,Dolnośląskie
5876,roses,40.00,2013-11-10,2013,4,11,10,45,Płock,Mazowieckie,Kielce,Świętokrzyskie
5877,tulips,40.00,2013-11-10,2013,4,11,10,45,Chełm,Lubelskie,Włocławek,Kujawsko-Pomorskie
5878,roses,40.00,2013-11-10,2013,4,11,10,45,Warszawa,Mazowieckie,Sopot,Pomorskie
5879,tulips,40.00,2013-11-10,2013,4,11,10,45,Wrocław,Dolnośląskie,Zgierz,Łódzkie
5880,tulips,40.00,2013-11-11,2013,4,11,11,46,Elbląg,Warmińsko-Mazurskie,Białystok,Podlaskie
5881,roses,40.00,2013-11-11,2013,4,11,11,46,Wrocław,Dolnośląskie,Augustów,Podlaskie
5882,tulips,40.00,2013-11-11,2013,4,11,11,46,Wadowice,Małopolskie,Lublin,Lubelskie
5883,roses,40.00,2013-11-11,2013,4,11,11,46,Gdynia,Pomorskie,Kraków,Małopolskie
5884,mix,40.00,2013-11-11,2013,4,11,11,46,Warszawa,Mazowieckie,Wrocław,Dolnośląskie
5885,roses,40.00,2013-11-11,2013,4,11,11,46,Warszawa,Mazowieckie,Gryfice,Zachodniopomorskie
5886,mix,40.00,2013-11-11,2013,4,11,11,46,Kraków,Małopolskie,Poznań,Wielkopolskie
5887,mix,40.00,2013-11-11,2013,4,11,11,46,Sandomierz,Świętokrzyskie,Jelenia Góra,Dolnośląskie
5888,mix,40.00,2013-11-11,2013,4,11,11,46,Zielona Góra,Lubuskie,Białystok,Podlaskie
5889,mix,40.00,2013-11-11,2013,4,11,11,46,Kraków,Małopolskie,Warszawa,Mazowieckie
5890,tulips,40.00,2013-11-11,2013,4,11,11,46,Warszawa,Mazowieckie,Bielsko-Biała,Śląskie
5891,tulips,40.00,2013-11-11,2013,4,11,11,46,Gryfice,Zachodniopomorskie,Sieradz,Łódzkie
5892,tulips,40.00,2013-11-11,2013,4,11,11,46,Włocławek,Kujawsko-Pomorskie,Wrocław,Dolnośląskie
5893,tulips,40.00,2013-11-11,2013,4,11,11,46,Warszawa,Mazowieckie,Tczew,Pomorskie
5894,tulips,40.00,2013-11-11,2013,4,11,11,46,Gryfice,Zachodniopomorskie,Kolno,Podlaskie
5895,mix,40.00,2013-11-11,2013,4,11,11,46,Lubin,Dolnośląskie,Biała Podlaska,Lubelskie
5896,mix,40.00,2013-11-11,2013,4,11,11,46,Słupsk,Pomorskie,Włocławek,Kujawsko-Pomorskie
5897,roses,40.00,2013-11-12,2013,4,11,12,46,Biała Podlaska,Lubelskie,Krosno,Podkarpackie
5898,mix,40.00,2013-11-12,2013,4,11,12,46,Warszawa,Mazowieckie,Kraków,Małopolskie
5899,tulips,40.00,2013-11-12,2013,4,11,12,46,Zielona Góra,Lubuskie,Warszawa,Mazowieckie
5900,roses,40.00,2013-11-12,2013,4,11,12,46,Iława,Warmińsko-Mazurskie,Radom,Mazowieckie
5901,tulips,40.00,2013-11-12,2013,4,11,12,46,Poznań,Wielkopolskie,Łódź,Łódzkie
5902,mix,40.00,2013-11-12,2013,4,11,12,46,Opole,Opolskie,Żagań,Lubuskie
5903,roses,40.00,2013-11-12,2013,4,11,12,46,Zielona Góra,Lubuskie,Słupsk,Pomorskie
5904,tulips,40.00,2013-11-12,2013,4,11,12,46,Wieliczka,Małopolskie,Gdańsk,Pomorskie
5905,mix,40.00,2013-11-12,2013,4,11,12,46,Gdańsk,Pomorskie,Warszawa,Mazowieckie
5906,mix,40.00,2013-11-12,2013,4,11,12,46,Kluczbork,Opolskie,Ełk,Warmińsko-Mazurskie
5907,roses,40.00,2013-11-12,2013,4,11,12,46,Lublin,Lubelskie,Kraków,Małopolskie
5908,tulips,40.00,2013-11-12,2013,4,11,12,46,Kraków,Małopolskie,Zielona Góra,Lubuskie
5909,roses,40.00,2013-11-12,2013,4,11,12,46,Słupsk,Pomorskie,Wrocław,Dolnośląskie
5910,tulips,40.00,2013-11-13,2013,4,11,13,46,Kraków,Małopolskie,Warszawa,Mazowieckie
5911,roses,40.00,2013-11-13,2013,4,11,13,46,Wrocław,Dolnośląskie,Kraków,Małopolskie
5912,tulips,40.00,2013-11-13,2013,4,11,13,46,Żagań,Lubuskie,Głogów,Dolnośląskie
5913,tulips,40.00,2013-11-13,2013,4,11,13,46,Koszalin,Zachodniopomorskie,Warszawa,Mazowieckie
5914,tulips,40.00,2013-11-13,2013,4,11,13,46,Radom,Mazowieckie,Kraków,Małopolskie
5915,mix,40.00,2013-11-13,2013,4,11,13,46,Poznań,Wielkopolskie,Częstochowa,Śląskie
5916,tulips,40.00,2013-11-13,2013,4,11,13,46,Kalisz,Wielkopolskie,Kraków,Małopolskie
5917,tulips,40.00,2013-11-13,2013,4,11,13,46,Kraków,Małopolskie,Sandomierz,Świętokrzyskie
5918,roses,40.00,2013-11-13,2013,4,11,13,46,Wrocław,Dolnośląskie,Toruń,Kujawsko-Pomorskie
5919,tulips,40.00,2013-11-13,2013,4,11,13,46,Kraków,Małopolskie,Wrocław,Dolnośląskie
5920,roses,40.00,2013-11-13,2013,4,11,13,46,Warszawa,Mazowieckie,Wrocław,Dolnośląskie
5921,tulips,40.00,2013-11-13,2013,4,11,13,46,Nowy Targ,Małopolskie,Gdańsk,Pomorskie
5922,roses,40.00,2013-11-14,2013,4,11,14,46,Warszawa,Mazowieckie,Mielec,Podkarpackie
5923,tulips,40.00,2013-11-14,2013,4,11,14,46,Gdynia,Pomorskie,Lublin,Lubelskie
5924,mix,40.00,2013-11-14,2013,4,11,14,46,Olsztyn,Warmińsko-Mazurskie,Wadowice,Małopolskie
5925,tulips,40.00,2013-11-14,2013,4,11,14,46,Suwałki,Podlaskie,Zielona Góra,Lubuskie
5926,mix,40.00,2013-11-14,2013,4,11,14,46,Zgierz,Łódzkie,Gdańsk,Pomorskie
5927,mix,40.00,2013-11-14,2013,4,11,14,46,Gdańsk,Pomorskie,Warszawa,Mazowieckie
5928,roses,40.00,2013-11-14,2013,4,11,14,46,Giżycko,Warmińsko-Mazurskie,Wrocław,Dolnośląskie
5929,roses,40.00,2013-11-14,2013,4,11,14,46,Warszawa,Mazowieckie,Gdynia,Pomorskie
5930,tulips,40.00,2013-11-14,2013,4,11,14,46,Kluczbork,Opolskie,Kolno,Podlaskie
5931,tulips,40.00,2013-11-14,2013,4,11,14,46,Opole,Opolskie,Kalisz,Wielkopolskie
5932,roses,40.00,2013-11-14,2013,4,11,14,46,Zgierz,Łódzkie,Jelenia Góra,Dolnośląskie
5933,mix,40.00,2013-11-15,2013,4,11,15,46,Tczew,Pomorskie,Kraków,Małopolskie
5934,mix,40.00,2013-11-15,2013,4,11,15,46,Warszawa,Mazowieckie,Iława,Warmińsko-Mazurskie
5935,mix,40.00,2013-11-15,2013,4,11,15,46,Wadowice,Małopolskie,Suwałki,Podlaskie
5936,mix,40.00,2013-11-15,2013,4,11,15,46,Chełm,Lubelskie,Malbork,Pomorskie
5937,tulips,40.00,2013-11-15,2013,4,11,15,46,Warszawa,Mazowieckie,Lublin,Lubelskie
5938,tulips,40.00,2013-11-15,2013,4,11,15,46,Tczew,Pomorskie,Gdańsk,Pomorskie
5939,mix,40.00,2013-11-15,2013,4,11,15,46,Gdańsk,Pomorskie,Gorzów Wielkopolski,Lubuskie
5940,mix,40.00,2013-11-15,2013,4,11,15,46,Łańcut,Podkarpackie,Gdańsk,Pomorskie
5941,tulips,40.00,2013-11-15,2013,4,11,15,46,Opole,Opolskie,Katowice,Śląskie
5942,tulips,40.00,2013-11-15,2013,4,11,15,46,Płock,Mazowieckie,Olsztyn,Warmińsko-Mazurskie
5943,roses,40.00,2013-11-15,2013,4,11,15,46,Tczew,Pomorskie,Wrocław,Dolnośląskie
5944,mix,40.00,2013-11-15,2013,4,11,15,46,Warszawa,Mazowieckie,Giżycko,Warmińsko-Mazurskie
5945,mix,40.00,2013-11-15,2013,4,11,15,46,Gorzów Wielkopolski,Lubuskie,Elbląg,Warmińsko-Mazurskie
5946,tulips,40.00,2013-11-15,2013,4,11,15,46,Kraków,Małopolskie,Sieradz,Łódzkie
5947,roses,40.00,2013-11-15,2013,4,11,15,46,Płock,Mazowieckie,Słupsk,Pomorskie
5948,tulips,40.00,2013-11-16,2013,4,11,16,46,Rzeszów,Podkarpackie,Częstochowa,Śląskie
5949,mix,40.00,2013-11-16,2013,4,11,16,46,Łańcut,Podkarpackie,Kielce,Świętokrzyskie
5950,tulips,40.00,2013-11-16,2013,4,11,16,46,Łódź,Łódzkie,Gdańsk,Pomorskie
5951,roses,40.00,2013-11-16,2013,4,11,16,46,Kraków,Małopolskie,Wadowice,Małopolskie
5952,mix,40.00,2013-11-16,2013,4,11,16,46,Wrocław,Dolnośląskie,Gorzów Wielkopolski,Lubuskie
5953,tulips,40.00,2013-11-16,2013,4,11,16,46,Gniezno,Wielkopolskie,Toruń,Kujawsko-Pomorskie
5954,tulips,40.00,2013-11-16,2013,4,11,16,46,Zamość,Lubelskie,Olsztyn,Warmińsko-Mazurskie
5955,tulips,40.00,2013-11-16,2013,4,11,16,46,Kraków,Małopolskie,Jelenia Góra,Dolnośląskie
5956,tulips,40.00,2013-11-16,2013,4,11,16,46,Głogów,Dolnośląskie,Jelenia Góra,Dolnośląskie
5957,roses,40.00,2013-11-16,2013,4,11,16,46,Częstochowa,Śląskie,Warszawa,Mazowieckie
5958,tulips,40.00,2013-11-16,2013,4,11,16,46,Gdańsk,Pomorskie,Kolno,Podlaskie
5959,tulips,40.00,2013-11-16,2013,4,11,16,46,Wrocław,Dolnośląskie,Kraków,Małopolskie
5960,tulips,40.00,2013-11-16,2013,4,11,16,46,Koszalin,Zachodniopomorskie,Warszawa,Mazowieckie
5961,tulips,40.00,2013-11-16,2013,4,11,16,46,Warszawa,Mazowieckie,Suwałki,Podlaskie
5962,tulips,40.00,2013-11-16,2013,4,11,16,46,Poznań,Wielkopolskie,Lubin,Dolnośląskie
5963,roses,40.00,2013-11-16,2013,4,11,16,46,Bydgoszcz,Kujawsko-Pomorskie,Kraków,Małopolskie
5964,roses,40.00,2013-11-16,2013,4,11,16,46,Wrocław,Dolnośląskie,Rzeszów,Podkarpackie
5965,roses,40.00,2013-11-17,2013,4,11,17,46,Wrocław,Dolnośląskie,Toruń,Kujawsko-Pomorskie
5966,roses,40.00,2013-11-17,2013,4,11,17,46,Wadowice,Małopolskie,Poznań,Wielkopolskie
5967,roses,40.00,2013-11-17,2013,4,11,17,46,Koszalin,Zachodniopomorskie,Słupsk,Pomorskie
5968,roses,40.00,2013-11-17,2013,4,11,17,46,Poznań,Wielkopolskie,Lublin,Lubelskie
5969,mix,40.00,2013-11-17,2013,4,11,17,46,Katowice,Śląskie,Zgierz,Łódzkie
5970,mix,40.00,2013-11-17,2013,4,11,17,46,Olsztyn,Warmińsko-Mazurskie,Katowice,Śląskie
5971,tulips,40.00,2013-11-17,2013,4,11,17,46,Kraków,Małopolskie,Gniezno,Wielkopolskie
5972,tulips,40.00,2013-11-17,2013,4,11,17,46,Wrocław,Dolnośląskie,Wrocław,Dolnośląskie
5973,tulips,40.00,2013-11-17,2013,4,11,17,46,Kraków,Małopolskie,Tarnów,Małopolskie
5974,tulips,40.00,2013-11-17,2013,4,11,17,46,Gorzów Wielkopolski,Lubuskie,Nowy Targ,Małopolskie
5975,mix,40.00,2013-11-17,2013,4,11,17,46,Poznań,Wielkopolskie,Mielec,Podkarpackie
5976,roses,40.00,2013-11-17,2013,4,11,17,46,Wrocław,Dolnośląskie,Tczew,Pomorskie
5977,roses,40.00,2013-11-17,2013,4,11,17,46,Tarnów,Małopolskie,Poznań,Wielkopolskie
5978,roses,40.00,2013-11-17,2013,4,11,17,46,Gdańsk,Pomorskie,Wieliczka,Małopolskie
5979,roses,40.00,2013-11-17,2013,4,11,17,46,Wieliczka,Małopolskie,Poznań,Wielkopolskie
5980,roses,40.00,2013-11-17,2013,4,11,17,46,Łódź,Łódzkie,Biała Podlaska,Lubelskie
5981,tulips,40.00,2013-11-18,2013,4,11,18,47,Warszawa,Mazowieckie,Elbląg,Warmińsko-Mazurskie
5982,roses,40.00,2013-11-18,2013,4,11,18,47,Gorzów Wielkopolski,Lubuskie,Łódź,Łódzkie
5983,roses,40.00,2013-11-18,2013,4,11,18,47,Radom,Mazowieckie,Warszawa,Mazowieckie
5984,tulips,40.00,2013-11-18,2013,4,11,18,47,Poznań,Wielkopolskie,Wrocław,Dolnośląskie
5985,tulips,40.00,2013-11-18,2013,4,11,18,47,Nowy Targ,Małopolskie,Łańcut,Podkarpackie
5986,tulips,40.00,2013-11-18,2013,4,11,18,47,Kielce,Świętokrzyskie,Wieliczka,Małopolskie
5987,tulips,40.00,2013-11-18,2013,4,11,18,47,Kraków,Małopolskie,Poznań,Wielkopolskie
5988,roses,40.00,2013-11-18,2013,4,11,18,47,Sandomierz,Świętokrzyskie,Gorzów Wielkopolski,Lubuskie
5989,mix,40.00,2013-11-18,2013,4,11,18,47,Gdańsk,Pomorskie,Piła,Wielkopolskie
5990,tulips,40.00,2013-11-18,2013,4,11,18,47,Wrocław,Dolnośląskie,Gniezno,Wielkopolskie
5991,mix,40.00,2013-11-18,2013,4,11,18,47,Gdynia,Pomorskie,Kraków,Małopolskie
5992,tulips,40.00,2013-11-18,2013,4,11,18,47,Warszawa,Mazowieckie,Warszawa,Mazowieckie
5993,tulips,40.00,2013-11-18,2013,4,11,18,47,Gdańsk,Pomorskie,Łańcut,Podkarpackie
5994,mix,40.00,2013-11-18,2013,4,11,18,47,Jelenia Góra,Dolnośląskie,Łódź,Łódzkie
5995,roses,40.00,2013-11-18,2013,4,11,18,47,Wieliczka,Małopolskie,Wadowice,Małopolskie
5996,mix,40.00,2013-11-18,2013,4,11,18,47,Kraków,Małopolskie,Lublin,Lubelskie
5997,tulips,40.00,2013-11-18,2013,4,11,18,47,Kraków,Małopolskie,Warszawa,Mazowieckie
5998,tulips,40.00,2013-11-19,2013,4,11,19,47,Kolno,Podlaskie,Warszawa,Mazowieckie
5999,tulips,40.00,2013-11-19,2013,4,11,19,47,Gdańsk,Pomorskie,Gdynia,Pomorskie
6000,tulips,40.00,2013-11-19,2013,4,11,19,47,Warszawa,Mazowieckie,Kielce,Świętokrzyskie
6001,roses,40.00,2013-11-19,2013,4,11,19,47,Gdańsk,Pomorskie,Jelenia Góra,Dolnośląskie
6002,roses,40.00,2013-11-19,2013,4,11,19,47,Bielsko-Biała,Śląskie,Gdańsk,Pomorskie
6003,roses,40.00,2013-11-19,2013,4,11,19,47,Wrocław,Dolnośląskie,Elbląg,Warmińsko-Mazurskie
6004,roses,40.00,2013-11-19,2013,4,11,19,47,Łódź,Łódzkie,Zamość,Lubelskie
6005,mix,40.00,2013-11-19,2013,4,11,19,47,Kalisz,Wielkopolskie,Poznań,Wielkopolskie
6006,tulips,40.00,2013-11-19,2013,4,11,19,47,Gdańsk,Pomorskie,Gdańsk,Pomorskie
6007,roses,40.00,2013-11-19,2013,4,11,19,47,Płock,Mazowieckie,Kraków,Małopolskie
6008,mix,40.00,2013-11-19,2013,4,11,19,47,Warszawa,Mazowieckie,Wrocław,Dolnośląskie
6009,tulips,40.00,2013-11-19,2013,4,11,19,47,Warszawa,Mazowieckie,Jelenia Góra,Dolnośląskie
6010,tulips,40.00,2013-11-19,2013,4,11,19,47,Wieliczka,Małopolskie,Poznań,Wielkopolskie
6011,mix,40.00,2013-11-19,2013,4,11,19,47,Łódź,Łódzkie,Biała Podlaska,Lubelskie
6012,mix,40.00,2013-11-19,2013,4,11,19,47,Nowy Sącz,Małopolskie,Gryfice,Zachodniopomorskie
6013,mix,40.00,2013-11-19,2013,4,11,19,47,Słupsk,Pomorskie,Lublin,Lubelskie
6014,mix,40.00,2013-11-19,2013,4,11,19,47,Gdańsk,Pomorskie,Wadowice,Małopolskie
6015,roses,40.00,2013-11-19,2013,4,11,19,47,Rzeszów,Podkarpackie,Gdańsk,Pomorskie
6016,mix,40.00,2013-11-19,2013,4,11,19,47,Łódź,Łódzkie,Nowy Targ,Małopolskie
6017,tulips,40.00,2013-11-20,2013,4,11,20,47,Gdańsk,Pomorskie,Kraków,Małopolskie
6018,roses,40.00,2013-11-20,2013,4,11,20,47,Wrocław,Dolnośląskie,Suwałki,Podlaskie
6019,tulips,40.00,2013-11-20,2013,4,11,20,47,Rzeszów,Podkarpackie,Poznań,Wielkopolskie
6020,roses,40.00,2013-11-20,2013,4,11,20,47,Nowy Targ,Małopolskie,Gdynia,Pomorskie
6021,tulips,40.00,2013-11-20,2013,4,11,20,47,Gdańsk,Pomorskie,Sandomierz,Świętokrzyskie
6022,mix,40.00,2013-11-20,2013,4,11,20,47,Suwałki,Podlaskie,Malbork,Pomorskie
6023,roses,40.00,2013-11-20,2013,4,11,20,47,Gorzów Wielkopolski,Lubuskie,Wieliczka,Małopolskie
6024,mix,40.00,2013-11-20,2013,4,11,20,47,Kraków,Małopolskie,Koszalin,Zachodniopomorskie
6025,mix,40.00,2013-11-20,2013,4,11,20,47,Tczew,Pomorskie,Olsztyn,Warmińsko-Mazurskie
6026,mix,40.00,2013-11-20,2013,4,11,20,47,Giżycko,Warmińsko-Mazurskie,Gdańsk,Pomorskie
6027,roses,40.00,2013-11-20,2013,4,11,20,47,Bydgoszcz,Kujawsko-Pomorskie,Radom,Mazowieckie
6028,tulips,40.00,2013-11-20,2013,4,11,20,47,Bielsko-Biała,Śląskie,Chełm,Lubelskie
6029,tulips,40.00,2013-11-20,2013,4,11,20,47,Lublin,Lubelskie,Mielec,Podkarpackie
6030,mix,40.00,2013-11-21,2013,4,11,21,47,Szczecin,Zachodniopomorskie,Włocławek,Kujawsko-Pomorskie
6031,mix,40.00,2013-11-21,2013,4,11,21,47,Iława,Warmińsko-Mazurskie,Warszawa,Mazowieckie
6032,tulips,40.00,2013-11-21,2013,4,11,21,47,Gorzów Wielkopolski,Lubuskie,Sieradz,Łódzkie
6033,mix,40.00,2013-11-21,2013,4,11,21,47,Malbork,Pomorskie,Biała Podlaska,Lubelskie
6034,roses,40.00,2013-11-21,2013,4,11,21,47,Gdańsk,Pomorskie,Warszawa,Mazowieckie
6035,tulips,40.00,2013-11-21,2013,4,11,21,47,Ełk,Warmińsko-Mazurskie,Sandomierz,Świętokrzyskie
6036,roses,40.00,2013-11-21,2013,4,11,21,47,Wrocław,Dolnośląskie,Kraków,Małopolskie
6037,mix,40.00,2013-11-21,2013,4,11,21,47,Katowice,Śląskie,Tczew,Pomorskie
6038,tulips,40.00,2013-11-21,2013,4,11,21,47,Wrocław,Dolnośląskie,Kraków,Małopolskie
6039,tulips,40.00,2013-11-21,2013,4,11,21,47,Warszawa,Mazowieckie,Chełm,Lubelskie
6040,tulips,40.00,2013-11-21,2013,4,11,21,47,Kraków,Małopolskie,Wrocław,Dolnośląskie
6041,mix,40.00,2013-11-21,2013,4,11,21,47,Kluczbork,Opolskie,Malbork,Pomorskie
6042,tulips,40.00,2013-11-21,2013,4,11,21,47,Bydgoszcz,Kujawsko-Pomorskie,Gdańsk,Pomorskie
6043,roses,40.00,2013-11-21,2013,4,11,21,47,Piła,Wielkopolskie,Warszawa,Mazowieckie
6044,mix,40.00,2013-11-21,2013,4,11,21,47,Tarnów,Małopolskie,Tczew,Pomorskie
6045,tulips,40.00,2013-11-21,2013,4,11,21,47,Kraków,Małopolskie,Białystok,Podlaskie
6046,tulips,40.00,2013-11-21,2013,4,11,21,47,Kalisz,Wielkopolskie,Olsztyn,Warmińsko-Mazurskie
6047,tulips,40.00,2013-11-21,2013,4,11,21,47,Warszawa,Mazowieckie,Opole,Opolskie
6048,mix,40.00,2013-11-21,2013,4,11,21,47,Kraków,Małopolskie,Warszawa,Mazowieckie
6049,roses,40.00,2013-11-21,2013,4,11,21,47,Zgierz,Łódzkie,Lublin,Lubelskie
6050,tulips,40.00,2013-11-21,2013,4,11,21,47,Sopot,Pomorskie,Katowice,Śląskie
6051,mix,40.00,2013-11-22,2013,4,11,22,47,Poznań,Wielkopolskie,Poznań,Wielkopolskie
6052,roses,40.00,2013-11-22,2013,4,11,22,47,Tczew,Pomorskie,Krosno,Podkarpackie
6053,roses,40.00,2013-11-22,2013,4,11,22,47,Szczecin,Zachodniopomorskie,Wrocław,Dolnośląskie
6054,mix,40.00,2013-11-22,2013,4,11,22,47,Zielona Góra,Lubuskie,Kolno,Podlaskie
6055,roses,40.00,2013-11-22,2013,4,11,22,47,Malbork,Pomorskie,Kielce,Świętokrzyskie
6056,roses,40.00,2013-11-22,2013,4,11,22,47,Wadowice,Małopolskie,Warszawa,Mazowieckie
6057,mix,40.00,2013-11-22,2013,4,11,22,47,Nowy Sącz,Małopolskie,Sandomierz,Świętokrzyskie
6058,tulips,40.00,2013-11-22,2013,4,11,22,47,Wadowice,Małopolskie,Warszawa,Mazowieckie
6059,mix,40.00,2013-11-22,2013,4,11,22,47,Warszawa,Mazowieckie,Gryfice,Zachodniopomorskie
6060,mix,40.00,2013-11-22,2013,4,11,22,47,Wrocław,Dolnośląskie,Gryfice,Zachodniopomorskie
6061,mix,40.00,2013-11-22,2013,4,11,22,47,Częstochowa,Śląskie,Gdynia,Pomorskie
6062,roses,40.00,2013-11-22,2013,4,11,22,47,Gdańsk,Pomorskie,Bydgoszcz,Kujawsko-Pomorskie
6063,tulips,40.00,2013-11-22,2013,4,11,22,47,Zielona Góra,Lubuskie,Lublin,Lubelskie
6064,roses,40.00,2013-11-22,2013,4,11,22,47,Poznań,Wielkopolskie,Kraków,Małopolskie
6065,roses,40.00,2013-11-22,2013,4,11,22,47,Warszawa,Mazowieckie,Gdańsk,Pomorskie
6066,mix,40.00,2013-11-23,2013,4,11,23,47,Wadowice,Małopolskie,Nowy Targ,Małopolskie
6067,mix,40.00,2013-11-23,2013,4,11,23,47,Warszawa,Mazowieckie,Poznań,Wielkopolskie
6068,tulips,40.00,2013-11-23,2013,4,11,23,47,Biała Podlaska,Lubelskie,Gniezno,Wielkopolskie
6069,tulips,40.00,2013-11-23,2013,4,11,23,47,Kraków,Małopolskie,Kolno,Podlaskie
6070,mix,40.00,2013-11-23,2013,4,11,23,47,Łódź,Łódzkie,Suwałki,Podlaskie
6071,roses,40.00,2013-11-23,2013,4,11,23,47,Warszawa,Mazowieckie,Piła,Wielkopolskie
6072,roses,40.00,2013-11-23,2013,4,11,23,47,Kolno,Podlaskie,Warszawa,Mazowieckie
6073,tulips,40.00,2013-11-23,2013,4,11,23,47,Kalisz,Wielkopolskie,Łódź,Łódzkie
6074,mix,40.00,2013-11-23,2013,4,11,23,47,Kolno,Podlaskie,Poznań,Wielkopolskie
6075,roses,40.00,2013-11-23,2013,4,11,23,47,Łódź,Łódzkie,Gdańsk,Pomorskie
6076,tulips,40.00,2013-11-23,2013,4,11,23,47,Warszawa,Mazowieckie,Kraków,Małopolskie
6077,tulips,40.00,2013-11-23,2013,4,11,23,47,Zgierz,Łódzkie,Gdańsk,Pomorskie
6078,mix,40.00,2013-11-23,2013,4,11,23,47,Warszawa,Mazowieckie,Gdańsk,Pomorskie
6079,roses,40.00,2013-11-23,2013,4,11,23,47,Nowy Sącz,Małopolskie,Lubin,Dolnośląskie
6080,roses,40.00,2013-11-23,2013,4,11,23,47,Kolno,Podlaskie,Wieliczka,Małopolskie
6081,mix,40.00,2013-11-24,2013,4,11,24,47,Katowice,Śląskie,Gdańsk,Pomorskie
6082,mix,40.00,2013-11-24,2013,4,11,24,47,Kraków,Małopolskie,Mielec,Podkarpackie
6083,tulips,40.00,2013-11-24,2013,4,11,24,47,Wrocław,Dolnośląskie,Kraków,Małopolskie
6084,mix,40.00,2013-11-24,2013,4,11,24,47,Poznań,Wielkopolskie,Augustów,Podlaskie
6085,roses,40.00,2013-11-24,2013,4,11,24,47,Zielona Góra,Lubuskie,Sandomierz,Świętokrzyskie
6086,tulips,40.00,2013-11-24,2013,4,11,24,47,Kraków,Małopolskie,Gorzów Wielkopolski,Lubuskie
6087,tulips,40.00,2013-11-24,2013,4,11,24,47,Nowy Targ,Małopolskie,Nowy Targ,Małopolskie
6088,roses,40.00,2013-11-24,2013,4,11,24,47,Kraków,Małopolskie,Warszawa,Mazowieckie
6089,tulips,40.00,2013-11-24,2013,4,11,24,47,Łódź,Łódzkie,Nowy Targ,Małopolskie
6090,mix,40.00,2013-11-24,2013,4,11,24,47,Łańcut,Podkarpackie,Warszawa,Mazowieckie
6091,roses,40.00,2013-11-24,2013,4,11,24,47,Wrocław,Dolnośląskie,Olsztyn,Warmińsko-Mazurskie
6092,mix,40.00,2013-11-24,2013,4,11,24,47,Poznań,Wielkopolskie,Sopot,Pomorskie
6093,roses,40.00,2013-11-24,2013,4,11,24,47,Wrocław,Dolnośląskie,Zielona Góra,Lubuskie
6094,mix,40.00,2013-11-24,2013,4,11,24,47,Jelenia Góra,Dolnośląskie,Gdańsk,Pomorskie
6095,mix,40.00,2013-11-25,2013,4,11,25,48,Chełm,Lubelskie,Płock,Mazowieckie
6096,mix,40.00,2013-11-25,2013,4,11,25,48,Wieliczka,Małopolskie,Kraków,Małopolskie
6097,tulips,40.00,2013-11-25,2013,4,11,25,48,Malbork,Pomorskie,Zgierz,Łódzkie
6098,mix,40.00,2013-11-25,2013,4,11,25,48,Warszawa,Mazowieckie,Elbląg,Warmińsko-Mazurskie
6099,mix,40.00,2013-11-25,2013,4,11,25,48,Wieliczka,Małopolskie,Zielona Góra,Lubuskie
6100,mix,40.00,2013-11-25,2013,4,11,25,48,Włocławek,Kujawsko-Pomorskie,Wadowice,Małopolskie
6101,roses,40.00,2013-11-25,2013,4,11,25,48,Warszawa,Mazowieckie,Warszawa,Mazowieckie
